"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Date","Field_Collection_Time","Field_Collection_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Method","Result_Method_Description","Result_Comment","Measurement_Interval","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Continuous_Result_System_ID"
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:00:00,10/15/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.907","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998980
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:00:00,10/15/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.582","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975597
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:00:00,10/15/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.98","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956248
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:00:00,10/15/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.54","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056572
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:00:00,10/15/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.394","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059555
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:30:00,10/15/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.81","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998981
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:30:00,10/15/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.461","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975598
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:30:00,10/15/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.883","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956249
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:30:00,10/15/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.419","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056573
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",18:30:00,10/15/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.273","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059556
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:00:00,10/15/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.712","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998982
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:00:00,10/15/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.316","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975599
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:00:00,10/15/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.785","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956250
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:00:00,10/15/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.321","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056574
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:00:00,10/15/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.151","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059557
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:30:00,10/15/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.614","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998983
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:30:00,10/15/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.243","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975600
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:30:00,10/15/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.687","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956251
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:30:00,10/15/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.224","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056575
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",19:30:00,10/15/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.053","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059558
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:00:00,10/15/2014 8:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.516","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998984
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:00:00,10/15/2014 8:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.122","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975601
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:00:00,10/15/2014 8:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.59","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956252
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:00:00,10/15/2014 8:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.127","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056576
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:00:00,10/15/2014 8:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.956","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059559
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:30:00,10/15/2014 8:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.418","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998985
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:30:00,10/15/2014 8:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","12.025","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975602
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:30:00,10/15/2014 8:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.492","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956253
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:30:00,10/15/2014 8:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.029","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056577
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",20:30:00,10/15/2014 8:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.858","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059560
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:00:00,10/15/2014 9:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.345","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998986
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:00:00,10/15/2014 9:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.929","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975603
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:00:00,10/15/2014 9:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.369","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956254
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:00:00,10/15/2014 9:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.932","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056578
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:00:00,10/15/2014 9:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.785","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059561
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:30:00,10/15/2014 9:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.271","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998987
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:30:00,10/15/2014 9:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.832","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975604
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:30:00,10/15/2014 9:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.247","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956255
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:30:00,10/15/2014 9:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.858","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056579
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",21:30:00,10/15/2014 9:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.687","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059562
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:00:00,10/15/2014 10:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.198","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998988
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:00:00,10/15/2014 10:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.759","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975605
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:00:00,10/15/2014 10:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.124","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956256
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:00:00,10/15/2014 10:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.761","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056580
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:00:00,10/15/2014 10:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.59","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059563
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:30:00,10/15/2014 10:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.124","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998989
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:30:00,10/15/2014 10:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.662","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975606
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:30:00,10/15/2014 10:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.051","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97956257
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:30:00,10/15/2014 10:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.663","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98056581
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",22:30:00,10/15/2014 10:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.467","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98059564
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",23:00:00,10/15/2014 11:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","10.075","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,97998990
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","10/15/2014",23:00:00,10/15/2014 11:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","11.589","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97975607
