"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Comment","Derivation_Method","Derivation_Method_Description","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Calculated_Result_System_ID"
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/25/2006 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","18.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,76929906
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/21/2003 3:00:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","28.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,46389801
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/31/2004 3:00:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","27.6","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,31178920
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/30/2003 4:30:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","22.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,84794242
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/11/2008 7:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, air (daily minimum)","3.6","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,33012424
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/9/2007 6:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","13.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,2419896
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/10/2003 4:30:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","25.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,127605924
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/23/2003 2:30:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","27.6","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,81102070
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/21/2004 7:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","18.7","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,51820665
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",8/7/2010 5:30:00 PM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","24","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,21481255
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/2/2010 12:00:00 AM,,"",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","17.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,87416174
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/25/2002 7:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","11.4","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,124028044
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/18/2008 9:30:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","14.8","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,43081242
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/20/2005 6:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","4.7","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,93248760
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/9/2007 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","13.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,44163725
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/23/2007 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","14.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,34226090
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/25/2005 6:30:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","18.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,23676716
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/1/2003 9:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","20.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,88916835
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/15/2007 3:30:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","25.4","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,81347545
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/18/2005 4:00:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","27.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,22092085
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/8/2006 7:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","11.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,88354077
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/22/2003 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","20.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,85170811
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/14/2002 6:30:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","6.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,81405119
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",8/28/2010 12:00:00 AM,,"",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","14.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,81925716
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",6/29/2003 6:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","11.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,77198658
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/9/2005 1:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","16.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,78378574
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/5/2005 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","21.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,15937316
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/1/2010 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","17.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,65109610
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/18/2010 8:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","16.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,89340612
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",8/12/2008 8:30:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","16.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,56747580
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/25/2006 7:30:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","21.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,16511346
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/13/2004 6:30:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","9.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,62557314
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/28/2002 5:30:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","17.6","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,81689504
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/20/2003 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","21.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,125033656
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/27/2006 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","25.7","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,96922373
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/19/2007 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","18.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,31533572
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/9/2007 7:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","1.4","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,29939416
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/6/2002 4:00:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","18.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,81761032
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/17/2007 9:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","17.7","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,18074900
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/10/2005 8:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","18.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,23821547
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/28/2006 6:30:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","9.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,2843398
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/4/2002 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","17.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,132947467
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/9/2003 6:00:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","16.5","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,85695290
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/2/2003 7:30:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","16.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,81908749
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/7/2005 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","17.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,37720179
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/11/2003 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","17.7","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,85734923
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/14/2005 8:30:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","16.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,39455172
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/18/2003 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","20.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,82005922
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",9/6/2010 5:00:00 AM,,"",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","10.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,60163375
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","WA Dept of Ecology","",8/8/2008 12:00:00 AM,,"",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","20.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,17528226
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/2/2003 5:00:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","22.2","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,85860695
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/28/2005 4:30:00 PM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily maximum)","30.8","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,47631460
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/22/2004 5:30:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily minimum)","4.","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,29031866
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/20/2004 5:00:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","24.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,86555184
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",8/28/2005 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","21.4","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,16268673
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/25/2003 8:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily minimum)","19.9","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Minimum","","N",,,"","","",46.5381991606041,-118.156069764337,,85990305
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/13/2003 12:00:00 AM,,"2",,,"","Air/Gas","Outdoor Air","Temperature, air (daily average)","12.6","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, air","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,31984019
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/10/2002 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","17.3","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,118646262
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",7/10/2007 4:30:00 PM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily maximum)","26.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Maximum","","N",,,"","","",46.5381991606041,-118.156069764337,,88821509
"AMS004","Continuous Stream Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","","Measurement","","",9/10/2005 12:00:00 AM,,"2",,,"","Water","Fresh/Surface Water","Temperature, water (daily average)","16.1","deg C","","","","UNKNOWN-DERIVATION","Unknown derivation method - only for historic data or results where the method can't be determined.","Temperature, water","TEMPLOGGER","Temperature by data logger",,"Daily","Mean","","N",,,"","","",46.5381991606041,-118.156069764337,,95191396
