"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Location_Setting","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","QC_Blank_Censor_Factor","Lab_Batch_ID","Lab_GC_Column_ID","Study_ID_Alias","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","05/16/2012","D",,"0.0471","mg/L","","","","","","","","","","Dissolved","","","","","SM4500P-G","Phosphorus/Orthophosphate by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,14011289
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","05/16/2012","D",,"300","/100mL","","","","","","","","","","","","","","","SM9222D","Fecal Coliform by Membrane Filtration using mFC Medium","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,53266564
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","05/16/2012","D",,"0.219","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,57315887
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","05/16/2012","D",,"92","mg/L","","","","","","","","","","","","","","","SM2540D","Total Suspended Solids (TSS) Dried at 103 -105 deg C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,80886780
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrate + Nitrite as N","","05/16/2012","D",,"0.139","mg/L","","","","","","","","","","","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,82992954
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Phosphorus","","05/16/2012","D",,"0.114","mg/L","","","","","","","","","","Total","","","","","SM4500P-F","Phosphorus/Orthophosphate by Automated Ascorbic Acid Reduction Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,84438071
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","05/16/2012","D",,"22","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,91847414
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","05/16/2012","D",,"10","mg/L","","","","","","","","","","","","","","","SM4500OC","Dissolved Oxygen (DO) by Winkler (Azide Modification)","","","","Dept of Ecology Wet Lab, Olympia WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,98555306
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/16/2012",14:00:00,"05/16/2012 14:00:00","05/16/2012",14:00:00,"05/16/2012 14:00:00","",,"","",,,"",,,"","143802","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","05/16/2012","D",,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","","","","","","SM4500NH3H","Nitrogen (as Ammonia, NH3) by Flow Injection Analysis","U","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,76394567
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","05/25/2011","D",,"79","/100mL","","","","","","","","","","Total","","","","","SM9222D","Fecal Coliform by Membrane Filtration using mFC Medium","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,12848477
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","05/25/2011","D",,"0.0428","mg/L","","","","","","","","","","Dissolved","","","","","SM4500P-G","Phosphorus/Orthophosphate by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,21047116
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","05/25/2011","D",,"0.232","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,33868485
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrate + Nitrite as N","","05/25/2011","D",,"0.169","mg/L","","","","","","","","","","Total","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,53945648
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","05/25/2011","D",,"0.011","mg/L","","","","","","","","","","Total","","","","","SM4500NH3H","Nitrogen (as Ammonia, NH3) by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,57948501
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","05/25/2011","D",,"10.19","mg/L","","","","","","","","","","","","","","","SM4500OC","Dissolved Oxygen (DO) by Winkler (Azide Modification)","","","","Dept of Ecology Wet Lab, Olympia WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,60118291
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Phosphorus","","05/25/2011","D",,"0.129","mg/L","","","","","","","","","","Total","","","","","SM4500P-F","Phosphorus/Orthophosphate by Automated Ascorbic Acid Reduction Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,69178707
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","05/25/2011","D",,"27","NTU","","","","","","","","","","Total","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,74309981
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Organic Carbon","","05/25/2011","D",,"2.3","mg/L","","","","","","","","","","Dissolved","","","","","SM5310B","Total Organic Carbon (TOC), High Temperature Combustion Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,78936536
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Organic Carbon","","05/25/2011","D",,"2.6","mg/L","","","","","","","","","","Total","","","","","SM5310B","Total Organic Carbon (TOC), High Temperature Combustion Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,96824856
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","05/25/2011",12:50:00,"05/25/2011 12:50:00","05/25/2011",12:50:00,"05/25/2011 12:50:00","",,"","",,,"",,,"","142603","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","05/25/2011","D",,"70","mg/L","","","","","J","Analyte was positively identified. The reported result is an estimate.","","","","Total","","","","","SM2540D","Total Suspended Solids (TSS) Dried at 103 -105 deg C","J","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,91621268
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","06/03/2009","D",,"0.257","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,19981614
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","06/03/2009","D",,"9.5","mg/L","","","","","","","","","","","","","","","SM4500OC","Dissolved Oxygen (DO) by Winkler (Azide Modification)","","","","Dept of Ecology Wet Lab, Olympia WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,20234395
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","06/03/2009","D",,"18","NTU","","","","","","","","","","Total","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,33408996
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrate + Nitrite as N","","06/03/2009","D",,"0.18","mg/L","","","","","","","","","","Total","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,39924784
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","06/03/2009","D",,"0.0488","mg/L","","","","","","","","","","Dissolved","","","","","SM4500P-G","Phosphorus/Orthophosphate by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,57026729
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","06/03/2009","D",,"29","/100mL","","","","","","","","","","Total","","","","","SM9222D","Fecal Coliform by Membrane Filtration using mFC Medium","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,76829048
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","06/03/2009","D",,"54","mg/L","","","","","","","","","","Total","","","","","SM2540D","Total Suspended Solids (TSS) Dried at 103 -105 deg C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,77053396
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","WA Dept of Ecology","06/03/2009",14:00:00,"06/03/2009 14:00:00","06/03/2009",14:00:00,"06/03/2009 14:00:00","",,"","",,,"",,,"","140057","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Phosphorus","","06/03/2009","D",,"0.122","mg/L","","","","","","","","","","Total","","","","","SM4500P-F","Phosphorus/Orthophosphate by Automated Ascorbic Acid Reduction Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,87360764
